relative_path,file_name,extension,status,read_error,size_bytes,drug_root_label,primary_drug_label,primary_pH_label,condition_folder,view_folder,variant_label,model_label,model_label_source,model_bucket,comparison_pair_id,reference_manufacturer_label,manufacturer_label,reference_batch_label,comparison_batch_label,batch_pair,comparison_scope,sample_replicate_id,left_replicate_id,right_replicate_id,repeat_group_base_key,repeat_group_model_key,repeat_observation_key,repeat_group_complete,repeat_group_consistency_status,repeat_group_consensus_verdict,potential_error_label,left_product_name,left_manufacturer_label,left_batch_label,right_product_name,right_manufacturer_label,right_batch_label,manufacturer_pair,verdict,verdict_raw,char_count,word_count,has_experiment_section,experiment_fields_expected,experiment_fields_present,experiment_completeness_pct,experiment_time_interval_present,experiment_other_conditions_present,has_image_analysis_section,image_analysis_block_count,dimension_coverage_count,dimension_coverage_pct,dimension_avg_words,dimension_generic_count,dimension_duplicate_count,dimension_detail_score_pct,has_mechanism_section,mechanism_hypothesis_count,mechanism_follow_up_item_count,mechanism_evidence_trace_count,reference_trace_level,possible_placeholder_reference,mechanism_score_pct,reference_verify_placeholder,has_final_report_section,comparison_table_present,comparison_table_rows,reason_keyword_count,evidence_link_count,judgment_basis_clear,reasoning_score_pct,structural_completeness_pct,overall_quality_score_pct,bert_score_mode,bert_score_status,bert_reference_key,bert_reference_source,bert_reference_count,bert_precision_pct,bert_recall_pct,bert_f1_pct
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1-1.docx,.docx,ok,,34635,chat gpt,硝苯地平控释片30mg,,,,slot_1,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1,拜新同,贝奇康,BJ86516,2406601,BJ86516 vs 2406601,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,贝奇康,2406601,拜新同 vs 贝奇康,same,same,62301,9036,1,6,5,83.33,0,1,1,8,8,100.0,61.98,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1-2.docx,.docx,ok,,34874,chat gpt,硝苯地平控释片30mg,,,,slot_2,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1,拜新同,贝奇康,BJ86516,2406601,BJ86516 vs 2406601,cross_manufacturer,2,1,1,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601 || 2,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,贝奇康,2406601,拜新同 vs 贝奇康,same,same,62420,9040,1,6,5,83.33,1,1,1,8,8,100.0,58.81,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,7,3,7,1,96.25,100.0,85.45,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1-3.docx,.docx,ok,,36035,chat gpt,硝苯地平控释片30mg,,,,slot_3,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1,拜新同,贝奇康,BJ86516,2406601,BJ86516 vs 2406601,cross_manufacturer,3,1,1,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 贝奇康 || BJ86516 vs 2406601 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,贝奇康,2406601,拜新同 vs 贝奇康,same,same,66659,9554,1,6,6,100.0,1,1,1,8,8,100.0,60.84,0,0,100.0,1,0,0,7,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,87.22,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-1.docx,.docx,ok,,33671,chat gpt,硝苯地平控释片30mg,,,,slot_1,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1,拜新同,奥赛定,BJ86516,0000117508,BJ86516 vs 0000117508,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奥赛定,0000117508,拜新同 vs 奥赛定,same,same,59633,8679,1,6,5,83.33,1,1,1,8,8,100.0,59.75,0,0,100.0,1,0,0,5,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-2.docx,.docx,ok,,33984,chat gpt,硝苯地平控释片30mg,,,,slot_2,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1,拜新同,奥赛定,BJ86516,0000117508,BJ86516 vs 0000117508,cross_manufacturer,2,1,1,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || 2,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奥赛定,0000117508,拜新同 vs 奥赛定,same,same,59658,8572,1,6,6,100.0,1,1,1,8,8,100.0,60.97,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,87.22,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1-3.docx,.docx,ok,,35388,chat gpt,硝苯地平控释片30mg,,,,slot_3,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1,拜新同,奥赛定,BJ86516,0000117508,BJ86516 vs 0000117508,cross_manufacturer,3,1,1,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 奥赛定 || BJ86516 vs 0000117508 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,奥赛定,0000117508,拜新同 vs 奥赛定,same,same,60881,8735,1,6,5,83.33,0,1,1,8,8,100.0,61.05,0,0,100.0,1,0,0,7,generic,1,29.0,0,1,1,6,2,8,1,85.83,100.0,83.89,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-1.docx,.docx,ok,,35698,chat gpt,硝苯地平控释片30mg,,,,slot_1,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1,拜新同,得欣通,BJ86516,2214250501,BJ86516 vs 2214250501,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,得欣通,2214250501,拜新同 vs 得欣通,same,same,62320,8986,1,6,6,100.0,1,1,1,8,8,100.0,58.2,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,7,1,7,1,82.92,100.0,86.79,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-2.docx,.docx,ok,,36729,chat gpt,硝苯地平控释片30mg,,,,slot_2,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1,拜新同,得欣通,BJ86516,2214250501,BJ86516 vs 2214250501,cross_manufacturer,2,1,1,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || 2,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,得欣通,2214250501,拜新同 vs 得欣通,same,same,70561,10231,1,6,5,83.33,1,1,1,9,8,100.0,65.29,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,81.89,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1-3.docx,.docx,ok,,33951,chat gpt,硝苯地平控释片30mg,,,,slot_3,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs13-硝苯地平控释片30mg-得欣通-2214250501-Side-36h-750X-1,拜新同,得欣通,BJ86516,2214250501,BJ86516 vs 2214250501,cross_manufacturer,3,1,1,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 得欣通 || BJ86516 vs 2214250501 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,得欣通,2214250501,拜新同 vs 得欣通,same,same,59165,8587,1,6,5,83.33,1,1,1,8,8,100.0,58.31,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,82.89,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-1.docx,.docx,ok,,34656,chat gpt,硝苯地平控释片30mg,,,,slot_1,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,same,same,60175,8783,1,6,6,100.0,1,1,1,8,8,100.0,57.77,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,86.23,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-2.docx,.docx,ok,,35046,chat gpt,硝苯地平控释片30mg,,,,slot_2,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,2,1,1,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 2,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,same,same,63162,9113,1,6,5,83.33,1,1,1,8,8,100.0,58.67,1,0,99.45,1,0,0,7,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,82.81,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1-3.docx,.docx,ok,,34534,chat gpt,硝苯地平控释片30mg,,,,slot_3,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1,拜新同,赛新同,BJ86516,12401091,BJ86516 vs 12401091,cross_manufacturer,3,1,1,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 赛新同 || BJ86516 vs 12401091 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,赛新同,12401091,拜新同 vs 赛新同,same,same,61670,8960,1,6,6,100.0,1,1,1,8,8,100.0,60.53,1,0,99.45,1,0,0,7,generic,1,29.0,0,1,1,7,1,7,1,82.92,100.0,86.71,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-1.docx,.docx,ok,,34386,chat gpt,硝苯地平控释片30mg,,,,slot_1,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1,拜新同,亿普,BJ86516,A240105R1,BJ86516 vs A240105R1,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || 1,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亿普,A240105R1,拜新同 vs 亿普,same,same,61794,8878,1,6,5,83.33,1,1,1,8,8,100.0,56.98,1,0,99.45,1,0,0,10,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,81.81,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-2.docx,.docx,ok,,33226,chat gpt,硝苯地平控释片30mg,,,,slot_2,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1,拜新同,亿普,BJ86516,A240105R1,BJ86516 vs A240105R1,cross_manufacturer,2,1,1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || 2,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亿普,A240105R1,拜新同 vs 亿普,same,same,57640,8217,1,6,5,83.33,1,1,1,8,8,100.0,54.8,1,0,99.45,1,0,0,11,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.81,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1-3.docx,.docx,ok,,34501,chat gpt,硝苯地平控释片30mg,,,,slot_3,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs15-硝苯地平控释片30mg-亿普-A240105R1-Side-36h-750X-1,拜新同,亿普,BJ86516,A240105R1,BJ86516 vs A240105R1,cross_manufacturer,3,1,1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亿普 || BJ86516 vs A240105R1 || 3,1,consistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亿普,A240105R1,拜新同 vs 亿普,same,same,62451,8964,1,6,5,83.33,1,1,1,8,8,100.0,61.38,3,0,98.36,1,0,0,6,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,82.65,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-1.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-1.docx,.docx,ok,,34696,chat gpt,硝苯地平控释片30mg,,,,slot_1,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1,拜新同,亚宝,BJ86516,241001,BJ86516 vs 241001,cross_manufacturer,1,1,1,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || 1,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亚宝,241001,拜新同 vs 亚宝,same,same,60425,8734,1,6,5,83.33,1,1,1,8,8,100.0,59.53,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,7,2,7,1,89.58,100.0,84.45,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-2.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-2.docx,.docx,ok,,36341,chat gpt,硝苯地平控释片30mg,,,,slot_2,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1,拜新同,亚宝,BJ86516,241001,BJ86516 vs 241001,cross_manufacturer,2,1,1,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || 2,1,inconsistent,same,potential_false_negative,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亚宝,241001,拜新同 vs 亚宝,different,different,65973,9519,1,6,6,100.0,0,1,1,8,8,100.0,61.08,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,86.23,off,disabled,,,0,,,
chat gpt/01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-3.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1-3.docx,.docx,ok,,34956,chat gpt,硝苯地平控释片30mg,,,,slot_3,ChatGPT,mapping_file,ChatGPT,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1vs16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1,拜新同,亚宝,BJ86516,241001,BJ86516 vs 241001,cross_manufacturer,3,1,1,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || ChatGPT,硝苯地平控释片30mg || 拜新同 vs 亚宝 || BJ86516 vs 241001 || 3,1,inconsistent,same,,硝苯地平控释片30mg,拜新同,BJ86516,硝苯地平控释片30mg,亚宝,241001,拜新同 vs 亚宝,same,same,61954,8943,1,6,5,83.33,1,1,1,8,8,100.0,57.66,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.81,off,disabled,,,0,,,
dis gpt old/01.docx,01.docx,.docx,ok,,15257,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,6811,1180,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,28.25,off,disabled,,,0,,,
dis gpt old/02.docx,02.docx,.docx,ok,,13486,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,4825,848,0,5,0,0.0,0,0,0,0,6,75.0,0.0,0,0,41.25,0,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,0.0,21.19,off,disabled,,,0,,,
dis gpt old/03.docx,03.docx,.docx,ok,,78183,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,9163,1541,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
dis gpt old/04.docx,04.docx,.docx,ok,,42367,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,10150,1702,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
dis gpt old/05.docx,05.docx,.docx,ok,,41362,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,8769,1441,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
dis gpt old/06.docx,06.docx,.docx,ok,,41990,dis gpt old,硝苯地平控释片30mg,,,,,DIS GPT,mapping_file,DIS GPT,,,,,,,unknown,,,,硝苯地平控释片30mg,硝苯地平控释片30mg || DIS GPT,硝苯地平控释片30mg,0,not_grouped,,,,,,,,,,unknown,,9414,1572,0,5,0,0.0,0,0,0,0,8,100.0,0.0,0,0,55.0,1,0,0,0,none,0,0.0,0,0,0,0,0,0,0,0.0,25.0,32.0,off,disabled,,,0,,,
